N=2,N=5,N=8,N=10
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.67E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.03E-01,1.66E-01,1.12E-01,1.15E-01
-2.02E-01,1.66E-01,1.12E-01,1.15E-01
-2.02E-01,1.66E-01,1.12E-01,1.15E-01
-2.02E-01,1.66E-01,1.12E-01,1.15E-01
-2.02E-01,1.66E-01,1.12E-01,1.15E-01
-2.02E-01,1.66E-01,1.12E-01,1.15E-01
-2.02E-01,1.66E-01,1.12E-01,1.15E-01
-2.02E-01,1.66E-01,1.12E-01,1.15E-01
-2.02E-01,1.66E-01,1.12E-01,1.15E-01
